Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
SVR,Manicore,0.03512,1.12946,0.8048399999999999,22.31298,1.0613199999999998,17.919220000000003,0.8255399999999999,0.3
Random Forest,Manicore,0.07342,1.0870799999999998,0.8091200000000001,21.61664,1.0407600000000001,18.09498,0.82994,5.154
XGBoost,Manicore,0.07682,1.08252,0.81046,21.5566,1.0386,18.13372,0.8312200000000001,1.484
Ridge,Manicore,0.0546,1.10872,0.8185399999999999,22.00886,1.0511599999999999,18.22332,0.8396399999999999,0.078
