Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
XGBoost,Coari,0.05042,1.14676,0.8443799999999999,22.51672,1.06802,18.89292,0.8170999999999999,1.6480000000000001
Random Forest,Coari,0.03796,1.16172,0.84962,22.600299999999997,1.07494,19.0026,0.82216,5.254
SVR,Coari,-0.029059999999999996,1.24022,0.8552199999999999,23.73732,1.1103,18.956799999999998,0.8281600000000001,0.324
Ridge,Coari,0.0232,1.17728,0.85592,22.9803,1.0827,19.05232,0.8283799999999999,0.514
