Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
SVR,S.G.Cachoeira,0.02652,1.28532,0.8939199999999999,26.495979999999996,1.13176,20.82356,0.7936,0.326
Ridge,S.G.Cachoeira,0.0246,1.28812,0.9071,26.22794,1.1329799999999999,21.12256,0.80526,0.062
XGBoost,S.G.Cachoeira,0.02128,1.29174,0.9079599999999999,26.15706,1.1345800000000001,21.16578,0.8061,1.468
Random Forest,S.G.Cachoeira,0.0121,1.3052199999999998,0.9135200000000001,26.218380000000003,1.14032,21.29176,0.81098,5.074
