Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
SVR,Tefe,0.024399999999999998,1.2269,0.8554600000000001,24.362659999999998,1.10478,19.33992,0.80168,0.31
XGBoost,Tefe,0.04714,1.19666,0.86394,23.602240000000002,1.0914,19.58464,0.8095800000000001,1.484
Random Forest,Tefe,0.03734,1.20962,0.8693199999999999,23.74746,1.0971799999999998,19.694560000000003,0.8146599999999999,5.018
Ridge,Tefe,0.03388,1.21646,0.87066,24.081780000000002,1.09976,19.67366,0.81594,0.062
