Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
XGBoost,Codajas,0.05996,1.21206,0.86972,23.8384,1.0980599999999998,19.772460000000002,0.84884,1.6320000000000001
Random Forest,Codajas,0.0499,1.22462,0.8697600000000001,23.88128,1.10384,19.79078,0.84888,5.202
SVR,Codajas,-0.031819999999999994,1.32616,0.87848,25.174619999999997,1.14776,19.74356,0.8579000000000001,0.33399999999999996
Ridge,Codajas,-0.0021599999999999987,1.28976,0.89062,24.60574,1.13184,20.040960000000002,0.86958,0.508
