Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
Random Forest,Manicore,0.09664,1.0524200000000001,0.80264,21.44022,1.02404,17.94102,0.83036,61.89200000000001
SVR,Manicore,0.01606,1.14934,0.8055999999999999,22.176740000000002,1.06844,17.98376,0.8332599999999999,2.374
Ridge,Manicore,0.07108,1.0817999999999999,0.8070600000000001,21.71586,1.03794,18.00672,0.8348800000000001,0.182
XGBoost,Manicore,0.03856,1.11622,0.8270799999999999,21.86202,1.05398,18.49016,0.85548,25.402
