Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
SVR,Eirunepe,0.0496,1.13764,0.8193999999999999,23.66008,1.0649000000000002,18.82902,0.82896,2.164
Random Forest,Eirunepe,0.0833,1.1019200000000002,0.82642,22.94558,1.04688,18.99328,0.8359400000000001,54.918000000000006
Ridge,Eirunepe,0.07346,1.10834,0.8276600000000001,23.1909,1.05126,19.016579999999998,0.83728,0.162
XGBoost,Eirunepe,0.022760000000000002,1.17052,0.8567600000000001,23.35244,1.07944,19.6747,0.8664,27.498
