Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
SVR,Barcelos,0.11517999999999999,1.16394,0.82528,22.6083,1.07664,18.39644,0.8761599999999999,2.568
Random Forest,Barcelos,0.16502,1.0952,0.83544,21.721619999999998,1.0454599999999998,18.64528,0.88658,67.012
Ridge,Barcelos,0.10635999999999998,1.1690999999999998,0.85304,22.4897,1.0796,19.00318,0.90502,0.174
XGBoost,Barcelos,0.06770000000000001,1.21328,0.8788600000000001,22.36838,1.09672,19.600540000000002,0.93148,26.144
