Model,Station,R2,MSE,MAE,MAPE,RMSE,sMAPE(%),MASE,Time(s)
SVR,Iaurete,0.0005799999999999992,1.323,0.89802,26.64396,1.14694,21.19112,0.7567999999999999,2.378
Ridge,Iaurete,0.0231,1.2902799999999999,0.9068200000000001,25.84452,1.13334,21.4334,0.76414,0.178
Random Forest,Iaurete,0.0258,1.28664,0.9068400000000001,25.803800000000003,1.13172,21.44102,0.76422,55.396
XGBoost,Iaurete,-0.02426,1.34962,0.92882,26.125799999999998,1.15918,21.99104,0.7823399999999999,26.25
